154940708,4,4,1,0
154940949,28,28,22,463
15495423,1,1,1,0
154956362,6,6,1,0
155003926,15,15,12,512
155032068,5,5,4,17
155036762,2,2,2,6
15503746,7,7,0,0
155042139,38,38,28,1363
155052784,1,1,1,2
155061850,1,1,1,1079
155069128,1,1,1,3010
155071993,10,10,7,30
155082814,2,2,2,2
155092386,1,1,1,0
155114757,1,1,1,3
155118453,1,1,1,2
155119411,1,1,1,367
155131347,1,1,1,3
155153886,1,1,1,0
155155363,3,3,3,8
155182551,1,1,1,4228
155183068,6,6,4,9
155190853,1,1,1,13
155210304,1,1,1,0
155242980,1,1,1,0
155249913,1,1,1,3
155277811,3,3,1,33
155283245,1,1,1,0
155342268,8,8,4,332
155420511,21,21,10,1267
155464938,1,1,1,61
15546726,1,1,1,0
155471453,1,1,1,1
155528118,1,1,1,1
155613860,5,5,1,2
155624237,7,7,2,20
15564408,7,7,3,16
155669429,2,2,2,0
155673786,173,172,55,3043
155706294,1,1,1,25
155718820,30,30,25,537
155752052,1,1,1,0
15576531,10,10,1,77
155772849,16,16,7,4
155781142,1,1,1,0
155793870,1,1,1,2
155794117,1,1,1,2
155818761,1,1,1,12
155838344,1,1,1,1
155844529,1,1,1,0
155858528,1,1,1,148
155881626,49,49,2,895
155909277,1,1,1,1
155919035,213,212,154,1161
155945477,2,1,1,0
155963474,10,10,6,1331
155964819,2,2,2,4
155993090,1,1,1,3
155997063,1,1,1,3
156002832,2,2,2,26
156021358,2,2,2,7
156039980,1,1,1,8
156071982,59,59,49,713
156079601,1,1,1,6
156090224,1,1,1,16
156145362,1,1,1,0
156150706,1,1,1,546
156156544,1,1,1,5
156202123,2,2,2,0
156270296,1,1,1,0
156271246,9,9,8,61
156274884,1,1,1,3
156286815,1,1,1,14
156297441,16,16,7,323
156303898,3,3,2,39
156312176,1,1,1,1
156321775,1,1,1,2
156343742,3,3,2,1061
156373246,1,1,1,0
156379077,30,30,25,450
156382881,1,1,1,0
156407138,3,3,3,121
156407373,34,33,26,699
156423928,1,1,1,5
156426681,18,18,13,266
156440750,5,5,4,27
156458299,1,1,1,0
156460514,3,3,2,68
156493428,1,1,1,3
156494774,2,2,1,2
156506614,1,1,1,3
156565178,132,131,60,432
156578722,1,1,1,45
156615447,51,51,35,1152
156617310,1,1,1,0
156619742,6,6,6,28
156639838,3,3,2,10
156669447,2,2,1,15
156675178,97,97,61,222
156689404,1,1,1,0
156733822,5,5,5,124
156742049,1,1,1,12
156748261,6,6,5,38
156763142,1,1,1,5
156778965,1,1,1,10
156787969,6,6,1,0
156799348,4,4,1,22
15680561,7,7,3,12
156818121,78,78,43,1149
156821142,7,7,0,0
156831526,4,4,2,36
156859477,1,1,1,87
156877824,1,1,0,0
156879739,30,30,24,2174
156896203,1,1,1,0
156904436,1,1,1,0
156941467,11,11,7,432
156946266,6,6,6,3484
156965566,9,9,5,510
157003504,1,1,1,1
15701750,13,13,6,49
15702351,12,12,4,17
157047851,1,1,1,9
157058673,21,21,6,176
157070205,1,1,1,6
157070584,1,1,1,0
157080495,32,32,22,263
157095466,12,12,3,660
157104680,1,1,1,1559
157109900,1,1,1,150
157138238,1,1,1,33
157141574,1,1,1,136
157193017,14,14,3,99
157235483,32,32,11,729
157275758,22,21,19,524
157314597,6,6,4,2699
157333988,2,2,2,2290
157338877,6,6,3,50
157341587,51,51,35,1122
157362930,1,1,1,2
157391838,19,19,12,822
157397663,1,1,1,0
157414627,1,1,1,14
157467012,1,1,1,28
157469247,21,21,13,139
157530604,7,7,6,129
157569705,6,6,1,141
157578481,1,1,0,0
157598403,1,1,1,1
157628719,1,1,1,1
157636450,157,155,6,2662
157692363,5,5,2,622
157694162,1,1,1,2
157741885,1,1,1,1
157766388,16,16,1,505
157811997,9,9,7,387
157860100,1,1,1,7
157885152,1,1,1,725
157887709,1,1,1,13
157899431,12,12,9,240
157899889,1,1,1,0
157906181,1,1,1,0
157939385,1,1,1,0
158000494,1,1,0,0
158005818,1,1,1,1106
158121917,3,3,3,1246
158136134,2,2,2,1463
158136791,40,40,8,1528
158159336,13,13,11,17
158173228,16,16,10,724
158195187,1,1,1,0
158211774,1,1,1,120
158237531,1,1,1,6
15824958,3,3,0,0
158260880,1,1,1,15
158265363,1,1,1,0
158267574,1,1,1,5
158277459,18,18,8,614
158324196,7,7,4,1522
158333599,1,1,1,3
158363887,4,4,2,76
158383365,1,1,1,2
15841586,4,4,0,0
15841597,20,20,12,776
158429732,9,9,9,132
158447093,1,1,1,6
158469748,2,2,2,63
158476996,17,17,15,416
158481258,22,22,2,2312
158481852,1,1,1,1
158495272,13,13,8,1408
158496230,1,1,1,12
158510672,2,2,2,19
158561350,8,8,2,27
158576100,6,6,5,1265
158601180,3,3,2,205
158608850,37,37,28,370
158620881,6,6,6,117
158655503,8,8,6,57
158655873,1,1,1,6
158693714,1,1,1,2741
158712831,1,1,1,1
158762452,1,1,1,1
15878832,9,9,1,1
158799099,1,1,1,37
158813353,1,1,1,0
158828239,4,4,2,241
158866144,1,1,1,10
158876958,1,1,1,0
158877899,9,9,6,1174
158891314,6,6,5,68
158899877,1,1,1,8
158923194,1,1,1,6
158944454,10,9,7,96
158952821,2,2,0,0
158959728,1,1,1,3
158974308,20,20,17,737
159000186,1,1,1,11
159012617,1,1,1,1
15902605,4,4,0,0
159034250,1,1,1,61
159077305,33,33,16,1288
159086542,1,1,0,0
159114904,41,41,5,388
159129006,4,4,1,16
159139948,1,1,1,1
159149512,1,1,1,10
159150588,1,1,1,5
159152280,3,3,3,22
159158411,2,2,2,52
159190291,2,2,2,70
159211669,2,2,2,8
159248043,5,5,3,9
15927737,4,4,1,29
159277759,13,13,9,70
159279906,1,1,1,1
159283849,1,1,1,1
159364080,1,1,1,1
159365538,11,11,9,350
159371621,77,77,41,261
159374866,1,1,1,10
159377740,1,1,1,46
159386087,1,1,1,4
159389512,1,1,1,1
159398853,1,1,1,15
159411437,22,22,15,105
159416133,1,1,0,0
159424645,8,8,8,199
159428605,55,55,24,1402
159458198,4,4,2,143
159474046,1,1,1,3
159484357,27,27,22,406
159512099,1,1,0,0
15951451,3,3,1,1
159515274,1,1,0,0
159524722,10,10,6,57
159531216,2,2,2,17
159535257,5,5,3,64
159538705,1,1,0,0
159549486,1,1,0,0
159570497,2,2,0,0
159582514,1,1,0,0
159595237,3,3,3,156
159647844,1,1,0,0
159651274,1,1,0,0
159654421,2,2,0,0
159677499,18,18,15,219
159683231,1,1,1,1
159688146,8,8,3,6
159694986,1,1,0,0
159724167,1,1,1,2
159726428,6,6,4,74
159734412,5,5,4,46
159741914,1,1,0,0
159768153,1,1,0,0
159777976,1,1,1,9
159780220,1,1,0,0
159795622,1,1,0,0
159800136,170,169,117,1826
159812802,5,5,4,39
159814545,1,1,1,2
159835268,1,1,1,200
159835968,1,1,1,10
159841516,1,1,1,18
159842342,1,1,1,5
159844178,1,1,0,0
159850817,5,5,4,98
159852613,7,7,7,222
159853048,2,2,2,0
159865370,2,2,2,18
159867966,1,1,0,0
159888236,2,2,2,1
159922493,5,5,5,32
159936874,1,1,1,56
159946174,8,8,7,435
159956364,1,1,0,0
159960477,1,1,0,0
159966899,1,1,0,0
159983691,1,1,0,0
159994178,19,19,17,870
159995376,1,1,0,0
160029841,1,1,1,3
160036273,1,1,1,14
160042745,7,7,6,1042
160055758,2,2,2,10
160058529,1,1,1,7
160065494,1,1,1,114
1601069,8,8,0,0
160139917,1,1,1,1
160162882,8,8,3,1442
1601773,10,10,0,0
160264413,1,1,1,286
160288335,28,28,12,291
160288543,4,4,4,1583
160299889,23,23,16,423
160310816,1,1,1,32
1603625,8,8,0,0
160364257,1,1,1,8
160373639,3,3,2,65
160427210,25,25,23,2819
160430559,1,1,1,2
160433170,3,3,1,1
160453177,1,1,1,678
160461131,7,7,6,7
160469883,7,6,6,39
160550083,1,1,1,0
160598077,3,3,2,8
160601937,1,1,1,7
160620803,2,2,2,27
160640171,11,11,9,28
160649706,1,1,1,2
160653177,1,1,1,0
160673726,6,6,3,361
160725611,2,2,2,9
160732832,4,4,0,0
160749747,5,5,2,2
160767652,12,12,6,352
160776422,1,1,1,0
160791508,6,6,4,63
16080105,15,15,3,2591
160806303,1,1,1,0
16081636,28,27,24,469
160819372,1,1,1,8
160831523,1,1,1,1
160844169,1,1,1,274
16084897,144,143,46,2204
160883669,37,37,28,1362
160887309,17,17,11,93
160922242,12,12,9,123
160928826,3,3,2,8
160937329,1,1,1,2
160965612,9,9,8,27
160993265,1,1,1,0
161007736,6,6,1,117
161013852,43,43,2,722
161046658,1,1,1,4
161062314,11,11,1,224
161063960,2,2,2,436
161076041,1,1,1,420
161084061,1,1,1,379
161084485,2,2,2,11
161085459,2,2,1,0
161085944,1,1,1,0
161103820,3,3,3,167
161117453,5,5,4,279
161118595,1,1,0,0
161139120,11,11,10,442
161140815,6,6,5,79
161186800,1,1,1,2
161211955,7,7,5,176
161220142,1,1,1,21
161234634,1,1,1,18
161240367,9,9,7,1181
161241228,1,1,1,1691
161248480,12,12,3,145
1612666,28,28,17,160
161275092,6,6,0,0
161309693,6,6,4,4
161338471,13,13,6,53
161339015,1,1,1,2
161361254,4,4,3,9
161366228,50,50,27,1255
161383225,5,5,4,31
161384593,30,30,26,425
161405419,5,5,2,7
161408431,1,1,1,4
161411713,1,1,1,60
161420779,1,1,1,2
161428298,1,1,1,0
161444156,4,4,3,2891
161504500,1,1,1,0
161535358,1,1,1,0
161540905,1,1,0,0
16154372,119,118,36,734
161601485,1,1,1,0
161615012,1,1,1,2
161623464,38,38,24,613
161632348,1,1,1,1
161632739,4,4,4,130
161633525,1,1,1,0
161634552,1,1,1,2
161637382,1,1,1,14
161641723,1,1,1,369
161654643,1,1,1,4
161657866,3,3,3,474
161659407,29,29,24,389
161663718,8,8,8,1084
161666011,1,1,1,0
161671285,1,1,1,1
16167221,32,32,25,1010
161672514,1,1,1,14
161759944,15,15,13,41
161772384,39,39,5,1064
161777161,1,1,1,30
161811523,6,6,4,503
161816812,69,69,37,1755
161816929,1,1,1,3
161896440,44,44,24,580
161919513,2,2,2,26
161936923,2,2,0,0
161964288,1,1,1,4
161974027,2,2,2,13
161978121,1,1,0,0
161991221,68,68,43,515
162024985,1,1,1,2
162068651,6,6,6,98
162076421,16,16,13,1946
162081645,34,34,28,879
162086115,1,1,1,1
162179350,1,1,1,0
162179898,1,1,1,0
162214363,31,31,15,1674
162258000,1,1,1,0
162262069,1,1,1,0
162288536,99,99,62,2956
162298430,1,1,1,3
16231773,13,13,8,1811
162319568,15,15,4,1307
162319690,8,8,2,2436
162321309,2,2,2,32
162370266,6,6,5,18
162396225,1,1,1,1
162421622,35,34,25,979
162446312,1,1,0,0
162453723,29,29,19,596
162478997,1,1,1,4
162479816,1,1,1,35
162512492,2,2,2,54
162543176,9,9,6,54
162580876,3,3,1,11
162582760,1,1,1,0
16261218,4,4,0,0
162631416,1,1,1,1
162649407,8,8,5,426
162652854,1,1,1,87
162653477,1,1,1,3
162654590,1,1,1,13
162661783,1,1,1,1
162663266,1,1,1,3
162692942,1,1,1,0
162735255,1,1,1,16
162740609,15,15,10,7
162747179,4,4,2,1
162748673,4,4,3,160
162763644,1,1,1,88
162787304,1,1,1,36
162797154,1,1,1,2
162809784,7,7,4,348
162844395,1,1,1,0
16285568,4,4,0,0
162894140,4,4,4,1212
162894458,1,1,1,16
162894582,1,1,1,3
162962869,1,1,1,17
162985705,2,2,1,21
162999869,1,1,1,39
163001223,7,7,2,584
163027169,1,1,1,3
163043651,1,1,1,0
163073929,1,1,1,15
163086238,1,1,1,1
163114751,5,5,2,80
163137081,1,1,1,47
163140792,17,17,13,566
163158659,1,1,1,0
163160256,1,1,1,138
163162333,48,48,34,1531
163235405,2,2,1,469
163237086,2,2,2,65
163275488,1,1,1,33
163281091,18,18,14,182
163293998,1,1,1,0
163294758,2,2,2,34
163296745,1,1,1,0
163308692,12,12,1,1456
163349712,1,1,1,0
163360656,1,1,1,0
163361275,5,5,4,203
163386409,1,1,1,0
163393202,4,4,2,25
163415496,6,6,5,78
163432200,67,67,58,2619
163495807,1,1,1,6
163533808,1,1,1,23
163558271,1,1,1,2
163577217,1,1,1,17
163617342,22,22,9,1751
163662283,1,1,1,16
163669475,27,27,18,270
163671750,1,1,1,1
163681731,1,1,1,1
163681838,1,1,1,0
163690628,1,1,1,22
163712958,46,46,30,685
163754392,1,1,1,14
163769277,2,2,1,2
163783296,1,1,1,40
163789845,1,1,1,0
163801892,1,1,1,103
163813292,1,1,1,1
163815861,1,1,1,0
163861892,1,1,1,410
163867033,1,1,1,18
163874774,1,1,1,52
163896673,8,8,6,200
163922403,1,1,1,0
163924362,1,1,1,10
163930591,59,59,41,675
163961414,1,1,1,2
163968268,8,8,6,117
163972488,34,34,7,667
163988065,1,1,1,1
163995791,1,1,0,0
164010859,1,1,1,1
164035963,1,1,1,1
164047422,1,1,1,0
164059206,1,1,1,0
164097534,14,14,13,264
164107877,1,1,1,0
164183599,1,1,1,0
164196144,3,3,1,289
16421440,3,3,1,1
164259079,1,1,1,0
164271888,1,1,1,1266
164275046,1,1,1,0
164296368,12,12,5,78
164313137,3,3,2,657
164318687,49,49,24,1209
164319839,1,1,1,1
164348218,1,1,1,1
164370352,2,2,1,11
164399809,1,1,1,201
164454723,2,2,2,4
164473026,1,1,1,1
164475918,51,51,32,523
164478205,1,1,1,2046
164511211,60,60,44,1101
164543231,11,11,11,208
164561444,13,13,2,63
164583377,1,1,1,1076
164591420,1,1,1,2
164608800,3,3,3,10
164611728,1,1,1,40
164629829,1,1,1,0
164633248,3,3,0,0
164643993,2,2,2,4468
164662285,3,3,3,94
164663996,3,3,3,1009
164695293,8,8,8,117
164699741,1,1,1,9
164711200,1,1,1,0
164722578,1,1,1,7
164733781,1,1,1,35
164761364,21,21,14,352
164772402,1,1,1,0
164796966,1,1,1,15
164805863,11,11,9,18
164817484,1,1,0,0
164820245,48,48,16,155
164865114,1,1,1,17
164873736,2,2,2,23
164884340,1,1,1,75
164927653,1,1,1,0
164939568,1,1,1,4
164948794,1,1,1,546
164961511,5,5,1,154
165020079,1,1,1,9
165025638,1,1,1,0
165031107,1,1,1,9
165034415,1,1,1,3
165043954,1,1,1,6
165065938,8,8,6,29
165071607,1,1,1,1
165073598,37,37,19,328
165081137,2,2,1,13
165096054,1,1,1,0
165101762,62,62,42,1695
165104721,1,1,0,0
165130273,1,1,1,0
165130491,1,1,1,3
165188589,1,1,1,17
165192959,1,1,1,1
165210999,2,2,1,1
165216297,1,1,1,3
165216496,63,63,55,1123
165239864,15,15,10,291
165240612,5,5,5,922
165264315,1,1,1,8
165269326,1,1,1,26
165353535,26,26,1,865
165356998,5,5,4,38
165382705,1,1,1,0
165387305,3,3,3,3
165480423,1,1,1,108
165510738,1,1,1,35
165523661,1,1,1,5
165526290,1,1,1,0
165565786,3,3,2,15
165580763,5,5,1,213
165584237,1,1,1,1
165608075,8,8,5,9
165609158,1,1,1,1
165644384,1,1,1,0
165645559,4,4,0,0
165683591,1,1,1,381
165691348,7,7,1,8
165695811,1,1,1,16
165742641,2,2,2,1773
16574348,7,7,6,23
165750725,1,1,1,78
165755355,78,78,54,879
165760407,1,1,1,2
165779930,39,39,30,2826
165793116,1,1,1,0
165831570,1,1,1,361
165842250,1,1,1,6
165851692,1,1,1,3
165851788,12,12,9,81
165877735,3,2,1,3
165906966,1,1,1,0
165907900,1,1,1,1
165945338,1,1,1,0
165951090,1,1,1,69
165994303,1,1,1,11
166008897,1,1,1,0
166048025,6,6,3,5
166051525,1,1,1,1
166081897,7,7,6,774
166084307,4,4,3,35
166119884,1,1,1,8
166124426,1,1,1,0
166125977,4,4,3,15
166136937,2,2,2,38
166149095,9,9,3,43
166224568,15,15,15,333
166228529,13,13,11,362
166234554,1,1,1,0
166234928,1,1,1,856
166237064,1,1,1,78
166242802,1,1,1,1
166243691,1,1,1,20
166267643,1,1,1,1
166271195,1,1,1,0
166288511,1,1,1,1
166295260,1,1,1,0
166305056,1,1,1,0
166318971,1,1,1,2
166374827,14,14,2,1472
166385573,15,15,1,1121
166391678,1,1,1,0
166405828,1,1,1,0
166413380,1,1,1,0
166439004,4,4,1,451
16645459,240,236,54,507
166478332,1,1,1,0
166539261,5,5,3,133
166545912,8,8,4,1
166547657,1,1,1,1
1665511,8,8,0,0
166554789,1,1,1,539
166564620,1,1,1,0
166590150,1,1,1,4
166598655,1,1,1,1
166604341,13,13,12,238
166639984,16,16,2,439
166654761,3,3,3,153
166656680,4,4,4,17
166669789,108,108,59,1702
166689541,2,2,1,347
166705920,10,10,1,697
166747492,1,1,1,2
166753156,17,17,14,1266
166811621,1,1,1,3
166823535,1,1,1,202
166841848,1,1,1,0
166858869,3,3,3,287
166863117,161,161,38,298
166880158,26,26,16,803
166899607,1,1,1,3
166907146,2,2,2,32
166926880,1,1,1,1
166927601,25,25,13,530
167002074,1,1,1,0
167013261,42,42,10,24
167013460,1,1,1,6
167017825,15,15,8,805
167093760,4,4,1,3
16710264,6,6,5,55
167106826,4,4,3,17
167108328,2,2,2,62
167118460,39,39,24,384
167129487,1,1,1,0
167153680,3,3,1,195
167167647,58,58,32,892
16717658,3,3,0,0
167184744,1,1,0,0
167193350,1,1,1,0
167194020,31,31,20,5924
167202599,27,27,13,878
16720641,7,7,1,74
167206594,1,1,1,1
167233270,1,1,1,1
167277296,10,10,1,10
167291533,1,1,1,21
167302978,3,3,3,36
167311640,1,1,1,828
167333229,4,4,4,7
167343650,1,1,1,99
167360036,2,2,2,828
167362888,1,1,1,135
167364183,1,1,1,2
167374754,1,1,1,0
167385563,1,1,1,4
167417654,6,6,3,63
167418202,3,3,1,1635
167418588,1,1,1,7
167439688,1,1,1,22
167441059,1,1,1,99
167443514,1,1,1,0
167460926,1,1,1,98
167511712,3,3,3,12
167524538,1,1,1,8
167564834,1,1,1,128
167575590,1,1,1,0
167587171,1,1,1,67
167608965,1,1,1,16
167632411,1,1,1,0
167642460,1,1,1,8
167680474,1,1,1,1
167738438,1,1,1,0
167741133,1,1,1,1
167749301,2,2,2,3
167752146,3,3,2,361
167759366,1,1,1,0
167785065,7,7,5,505
167806571,1,1,1,0
167815968,42,41,29,1419
167874227,2,2,1,0
167879489,1,1,1,18
167901416,31,31,8,133
167903990,1,1,1,2
167919935,1,1,1,0
167935300,1,1,1,1
167943113,1,1,1,28
167952671,1,1,1,0
167957216,1,1,1,1
167985276,16,16,14,196
168011250,1,1,1,35
168031436,31,31,16,112
168035720,1,1,1,677
168041218,3,3,2,213
168053527,37,37,21,1136
168057618,1,1,1,3
168069262,2,2,1,514
168082750,4,4,3,119
168087108,3,3,1,1368
168094655,11,11,3,117
168135178,1,1,1,7
168152540,3,3,2,1002
168163793,110,110,5,203
168201193,1,1,1,0
16821928,5,5,0,0
168244631,56,56,44,395
168278593,1,1,1,190
168324795,49,49,29,835
168349102,7,7,1,388
168355787,1,1,1,1
168365851,1,1,1,1
168375605,3,3,1,353
168377116,2,2,1,17
168401940,1,1,1,1
168451877,1,1,1,0
168473500,1,1,1,2
168517892,1,1,1,0
168539881,31,31,22,650
168546873,3,3,1,14
168571967,5,5,2,8
168574527,1,1,1,2
168576745,1,1,1,4
168598497,2,2,2,76
168641975,20,20,12,258
168667709,1,1,1,4
168686827,1,1,1,747
168688983,1,1,1,140
168703116,2,2,2,8
168726386,9,9,7,311
168732483,15,15,10,195
168733900,1,1,1,6
168753571,1,1,1,12
168754318,3,3,2,7
168771588,12,12,8,275
168786245,2,2,2,11
168791218,1,1,1,0
168802795,4,4,1,81
168828396,1,1,1,503
168839130,1,1,1,2
168845004,1,1,1,5
168881981,18,18,9,2208
168882105,4,4,2,90
168900284,1,1,1,22
168925642,1,1,1,2
168985094,1,1,1,40
169006311,1,1,1,0
169006380,4,4,3,140
169054646,13,13,11,20
169061944,1,1,1,17
169066259,2,2,0,0
169159974,1,1,1,120
169183481,1,1,1,0
16919977,4,4,1,0
169218314,1,1,1,61
169223140,1,1,0,0
169225463,1,1,1,164
169244260,1,1,1,0
169250855,1,1,1,0
169254022,4,4,4,3
169258848,1,1,1,752
169277417,3,3,3,261
169308850,1,1,1,1
169337011,1,1,1,0
169344872,1,1,1,191
169353938,1,1,1,1
169358223,1,1,1,407
169414467,1,1,1,0
169427688,1,1,1,10
169469049,1,1,1,7
169506270,1,1,1,3
169517382,1,1,1,3
169529166,1,1,1,0
169560266,1,1,1,2700
169576959,1,1,1,0
169577811,1,1,1,1
169653526,8,8,8,52
169684620,6,6,2,1198
169688576,4,4,1,0
169771622,14,14,3,714
169798907,2,2,2,0
169808233,2,2,2,226
169815221,1,1,1,1
169845810,1,1,1,0
169851136,2,2,2,54
169890700,2,2,1,0
169902951,7,7,6,9
16990576,4,4,1,0
1699101,8,8,1,0
169919297,1,1,1,4
169929928,13,13,10,29
169937489,12,12,7,7
169953184,1,1,1,18
169958335,1,1,1,5
169964396,8,8,5,619
170023764,1,1,1,0
170048045,1,1,1,5
170057163,1,1,1,21
170068207,55,55,34,108
170095814,17,17,15,219
170130950,1,1,1,142
170141925,1,1,1,9
170150668,1,1,1,14
170172944,27,27,18,101
170174457,2,2,2,1
170176187,1,1,1,0
170177311,1,1,1,17
170178539,1,1,1,0
17017968,18,18,15,7106
170181678,3,3,2,9
170188540,1,1,1,1
170198088,12,12,10,151
170201716,47,47,36,957
170215786,19,19,13,414
170253449,1,1,1,1
170264961,2,2,1,5
170267441,2,2,1,1
170275839,2,2,2,22
170280436,1,1,1,479
170287829,1,1,1,2
170313294,1,1,1,15
170329549,6,6,3,2
170354414,1,1,1,0
170375966,1,1,1,40
170377069,7,6,5,147
170382539,18,18,13,386
170384573,1,1,1,1
170388829,1,1,1,0
170419820,1,1,1,42
170460109,63,63,38,880
170472320,1,1,1,1
170473291,1,1,1,75
170474212,9,9,8,544
170485590,71,71,49,1076
170489182,1,1,1,0
170491009,22,22,18,772
170527593,1,1,1,0
170528231,1,1,1,7
170534098,1,1,1,1
170535102,1,1,1,9
170557064,1,1,1,20
170568173,1,1,1,570
170570863,6,6,6,12
170591712,23,23,1,47
170625356,1,1,1,7
170650631,1,1,1,17
170693945,1,1,1,0
170711828,4,4,2,12
170718943,1,1,1,1
170760116,1,1,1,0
170775754,1,1,1,0
170845790,1,1,1,1
170848836,3,3,1,209
170853969,9,9,6,42
170904528,10,10,5,15
170911456,6,6,5,543
170912768,1,1,1,7
170932173,1,1,1,0
170944796,1,1,1,0
170947678,7,7,5,160
170975218,1,1,0,0
170989668,1,1,1,39
171015775,12,12,2,24
171049445,1,1,1,0
171057893,1,1,1,381
171066425,1,1,1,1
171067153,92,92,60,1932
171087166,1,1,1,120
171107070,1,1,1,0
171160183,7,7,4,11
171216006,1,1,1,0
171252939,8,8,8,75
171265504,3,3,1,39
171266433,4,4,2,321
171280641,1,1,1,2
171308992,2,2,0,0
171315014,5,5,5,366
17135392,4,4,0,0
1713646,12,12,1,0
171375833,1,1,1,0
171383863,27,27,20,2496
171400391,2,2,1,0
171418611,5,5,1,234
171427260,1,1,1,0
171452409,1,1,1,0
171462811,1,1,1,12
171509285,1,1,1,110
171512034,7,7,1,55
171527460,1,1,0,0
171541210,2,2,1,5
171580979,8,8,4,23
171594027,1,1,1,65
171611544,12,12,7,90
171626186,1,1,1,3
171665006,1,1,1,1
171681316,1,1,1,6
171691017,12,12,10,263
171696993,1,1,1,3
171726897,9,9,7,14
171759125,2,2,1,1
171765197,4,4,1,4
171773017,3,3,2,0
171795280,1,1,1,23
171830903,1,1,1,0
171846037,1,1,1,2
171847029,27,27,21,1373
171847702,1,1,1,1
171874166,1,1,1,0
171879643,2,2,2,2
171893056,1,1,1,92
171900219,1,1,1,19
171911285,1,1,1,32
171916530,1,1,1,21
171918937,1,1,1,1
171932001,1,1,1,141
171965445,6,6,5,12
171982044,1,1,1,1
171986932,1,1,1,0
172006888,6,6,5,45
172009351,1,1,1,2
172086978,1,1,1,1
172105480,7,7,3,3212
172111265,4,4,4,253
172116118,1,1,1,42
172135798,8,7,5,92
172145195,7,7,3,93
172163675,2,2,2,22
172195770,1,1,1,5
172203679,3,3,3,2
172237313,1,1,1,2
172263364,1,1,1,2
172318605,1,1,1,4
172348107,1,1,1,1
172364852,1,1,1,0
172381385,17,17,15,809
172386260,5,5,2,0
172386568,1,1,1,21
172396268,1,1,1,10
172417199,1,1,1,10
172434236,32,32,13,1885
172437595,1,1,1,0
172452539,1,1,1,1
172470005,23,23,9,132
172485624,1,1,1,0
172518437,120,120,79,495
172585885,1,1,1,0
172623126,1,1,1,0
172666220,16,16,14,458
172699566,1,1,1,5
172752250,1,1,1,1
172766915,1,1,1,5
172771532,35,35,18,154
172795625,14,14,5,71
172842461,10,9,8,173
17284266,16,16,3,32
172854515,10,10,4,88
172860957,1,1,1,11
172871465,1,1,0,0
172877288,2,2,2,0
172901122,4,4,2,73
172941662,3,3,2,276
172976494,7,7,2,14
17299575,8,8,1,16
173002032,1,1,1,232
173003298,1,1,1,39
173026047,1,1,1,1
173046677,2,2,2,77
173051184,1,1,1,0
173102243,4,4,4,261
173114158,1,1,1,881
173133960,1,1,1,1
173168090,3,3,1,44
173179969,1,1,1,0
173194267,1,1,1,27
173234140,1,1,1,0
173249224,7,7,3,69
173256445,1,1,1,19
173266809,2,2,1,393
173273313,3,3,1,2
173299790,1,1,1,2
173344308,5,5,4,255
173382820,7,7,5,847
173394554,2,2,2,5
173433898,1,1,1,1
173434036,23,23,12,52
173447731,1,1,1,0
173453295,9,9,6,122
173457000,1,1,1,0
173469318,1,1,1,116
173507150,1,1,1,0
17352311,8,8,2,1
173531795,1,1,1,0
173558102,1,1,1,27
173606939,1,1,1,1
173616173,1,1,1,0
173644000,2,2,1,0
173649791,12,12,6,26
173658892,1,1,1,0
173692133,1,1,1,8
173713735,1,1,1,150
173717751,1,1,1,248
173739924,2,2,1,52
173749431,1,1,1,107
173766396,1,1,1,241
173774528,3,3,2,35
173791228,1,1,1,45
173799068,9,9,4,114
173841416,1,1,1,26
173846745,5,5,4,2690
173857208,1,1,1,0
173859218,28,28,6,44
173899197,2,2,2,3
173909336,5,5,3,1140
173923903,1,1,1,39
173925846,4,4,1,14
173931686,5,5,4,82
173940259,14,14,12,3213
173961100,1,1,1,6
173967126,1,1,1,1
174002551,38,38,25,630
174021956,1,1,1,1
174033209,4,4,2,90
174055973,1,1,1,2
174059182,3,3,0,0
174061897,2,2,0,0
174103314,2,2,2,2
174121221,1,1,1,977
174137629,28,28,2,909
174138275,2,2,2,2
17414305,30,30,16,828
174170835,5,5,2,6
174204642,3,3,3,536
174226719,30,30,23,808
174266284,1,1,1,4
174276289,8,8,5,14
174287424,29,29,24,1099
17432212,8,8,1,0
174341713,2,2,2,25
174342589,2,2,1,691
174357608,1,1,1,1
174386411,9,9,3,16
174415183,7,7,3,24
174445146,1,1,1,12
174459790,12,12,9,85
174479803,2,2,1,288
174507916,13,13,11,642
174522735,3,3,3,9
174585005,5,5,4,21
174607800,1,1,1,86
174624794,1,1,1,4
174633348,26,26,20,544
174652811,2,2,2,1
174654947,1,1,1,0
174674290,15,15,14,380
174681719,1,1,1,0
174689200,3,3,2,19
174696597,1,1,1,1
174698259,2,2,2,68
174709157,2,2,1,22
174716026,1,1,1,35
174716529,1,1,1,19
174762197,23,23,16,425
174805098,1,1,1,14
174813416,1,1,1,0
174838943,21,21,16,393
174853268,1,1,1,4
174874492,1,1,1,5
174896111,11,11,3,901
174907851,10,10,7,119
174923254,68,68,40,583
17495098,64,63,35,1387
174965596,1,1,1,6
17497581,34,34,20,825
174991407,2,2,1,0
174997093,1,1,1,9
175001491,49,49,35,4721
175003850,1,1,1,1
175012202,1,1,0,0
175026514,11,11,4,347
175033323,4,4,4,543
175044682,1,1,1,80
